2018-01-16,1000
2018-01-17,877
2018-01-18,819
2018-01-19,738
2018-01-20,487
2018-01-21,481
2018-01-22,477
2018-01-23,542
2018-01-24,566
2018-01-25,560
2018-01-26,696
2018-01-27,346
2018-01-28,508
2018-01-29,600
2018-01-30,656
2018-01-31,476
2018-02-01,550
2018-02-02,550
2018-02-03,674
2018-02-04,679
2018-02-05,567
2018-02-06,707
2018-02-07,764
2018-02-08,625
2018-02-09,562
2018-02-10,740
2018-02-11,489
2018-02-12,548
2018-02-13,509
2018-02-14,857
2018-02-15,748
2018-02-16,558
2018-02-17,503
2018-02-18,340
2018-02-19,577
2018-02-20,560
2018-02-21,635
2018-02-22,485
2018-02-23,633
2018-02-24,426
2018-02-25,360
2018-02-26,459
2018-02-27,584
2018-02-28,510
2018-03-01,556
2018-03-02,507
2018-03-03,277
2018-03-04,403
2018-03-05,843
2018-03-06,711
2018-03-07,545
2018-03-08,475
2018-03-09,465
2018-03-10,307
2018-03-11,328
2018-03-12,317
2018-03-13,641
2018-03-14,521
2018-03-15,379
2018-03-16,395
2018-03-17,191
2018-03-18,207
2018-03-19,291
2018-03-20,415
2018-03-21,363
2018-03-22,378
2018-03-23,341
2018-03-24,520
2018-03-25,279
2018-03-26,367
2018-03-27,298
2018-03-28,549
2018-03-29,537
2018-03-30,358
2018-03-31,242
2018-04-01,286
2018-04-02,284
2018-04-03,327
2018-04-04,434
2018-04-05,608
2018-04-06,390
2018-04-07,424
2018-04-08,285
2018-04-09,292
2018-04-10,314
2018-04-11,418
2018-04-12,593
2018-04-13,480
2018-04-14,238
2018-04-15,259
2018-04-16,386
2018-04-17,418
2018-04-18,403
2018-04-19,399
2018-04-20,614
2018-04-21,274
2018-04-22,264
2018-04-23,408
2018-04-24,489
2018-04-25,421
2018-04-26,482
2018-04-27,453
2018-04-28,318
2018-04-29,286
2018-04-30,352
2018-05-01,327
2018-05-02,537
2018-05-03,369
2018-05-04,694
2018-05-05,427
2018-05-06,294
2018-05-07,325
2018-05-08,416
2018-05-09,543
2018-05-10,556
2018-05-11,528
2018-05-12,350
2018-05-13,331
2018-05-14,545
2018-05-15,497
2018-05-16,564
2018-05-17,398
2018-05-18,398
2018-05-19,244
2018-05-20,210
2018-05-21,296
2018-05-22,370
2018-05-23,535
2018-05-24,512
2018-05-25,351
2018-05-26,248
2018-05-27,252
2018-05-28,233
2018-05-29,375
2018-05-30,406
2018-05-31,570
2018-06-01,443
2018-06-02,333
2018-06-03,285
2018-06-04,508
2018-06-05,459
2018-06-06,579
2018-06-07,340
2018-06-08,434
2018-06-09,426
2018-06-10,382
2018-06-11,629
2018-06-12,533
2018-06-13,663
2018-06-14,794
2018-06-15,675
2018-06-16,480
2018-06-17,439
2018-06-18,438
2018-06-19,732
2018-06-20,630
2018-06-21,395
2018-06-22,417
2018-06-23,254
2018-06-24,346
2018-06-25,302
2018-06-26,288
2018-06-27,351
2018-06-28,302
2018-06-29,394
2018-06-30,221
2018-07-01,251
2018-07-02,392
2018-07-03,422
