2017-08-05,2976
2017-08-06,1831
2017-08-07,2743
2017-08-08,3002
2017-08-09,2641
2017-08-10,2693
2017-08-11,2563
2017-08-12,2358
2017-08-13,2808
2017-08-14,3473
2017-08-15,3522
2017-08-16,3093
2017-08-17,3175
2017-08-18,3459
2017-08-19,2809
2017-08-20,2373
2017-08-21,2604
2017-08-22,3408
2017-08-23,2813
2017-08-24,3079
2017-08-25,3024
2017-08-26,2176
2017-08-27,2030
2017-08-28,2459
2017-08-29,3282
2017-08-30,2902
2017-08-31,3019
2017-09-01,3155
2017-09-02,2418
2017-09-03,1921
2017-09-04,3082
2017-09-05,2921
2017-09-06,2685
2017-09-07,2731
2017-09-08,3228
2017-09-09,2077
2017-09-10,2280
2017-09-11,2736
2017-09-12,3440
2017-09-13,3821
2017-09-14,4274
2017-09-15,4679
2017-09-16,2696
2017-09-17,2454
2017-09-18,3589
2017-09-19,3279
2017-09-20,3165
2017-09-21,3360
2017-09-22,2897
2017-09-23,2323
2017-09-24,2168
2017-09-25,2742
2017-09-26,2998
2017-09-27,3491
2017-09-28,3042
2017-09-29,3038
2017-09-30,2449
2017-10-01,2434
2017-10-02,2984
2017-10-03,2898
2017-10-04,3055
2017-10-05,2750
2017-10-06,2799
2017-10-07,2277
2017-10-08,2483
2017-10-09,3742
2017-10-10,3534
2017-10-11,3121
2017-10-12,5076
2017-10-13,4596
2017-10-14,2617
2017-10-15,2648
2017-10-16,2948
2017-10-17,2926
2017-10-18,2950
2017-10-19,2916
2017-10-20,3801
2017-10-21,3116
2017-10-22,2491
2017-10-23,3484
2017-10-24,4017
2017-10-25,3427
2017-10-26,3428
2017-10-27,3077
2017-10-28,2265
2017-10-29,3006
2017-10-30,3217
2017-10-31,3862
2017-11-01,3971
2017-11-02,5195
2017-11-03,3744
2017-11-04,2727
2017-11-05,3015
2017-11-06,3586
2017-11-07,3420
2017-11-08,5231
2017-11-09,4251
2017-11-10,5427
2017-11-11,5138
2017-11-12,6933
2017-11-13,6533
2017-11-14,5690
2017-11-15,5726
2017-11-16,6401
2017-11-17,5548
2017-11-18,3615
2017-11-19,3799
2017-11-20,5219
2017-11-21,5428
2017-11-22,5051
2017-11-23,4574
2017-11-24,4610
2017-11-25,4235
2017-11-26,5563
2017-11-27,6642
2017-11-28,7024
2017-11-29,8795
2017-11-30,6312
2017-12-01,6291
2017-12-02,4577
2017-12-03,5218
2017-12-04,6007
2017-12-05,6227
2017-12-06,8045
2017-12-07,10105
2017-12-08,8389
2017-12-09,5599
2017-12-10,6013
2017-12-11,7243
2017-12-12,6744
2017-12-13,6172
2017-12-14,6157
2017-12-15,6364
2017-12-16,5193
2017-12-17,5069
2017-12-18,6122
2017-12-19,6949
2017-12-20,10616
2017-12-21,7332
2017-12-22,8689
2017-12-23,5429
2017-12-24,4684
2017-12-25,3937
2017-12-26,5076
2017-12-27,5147
2017-12-28,5031
2017-12-29,4821
2017-12-30,4841
2017-12-31,4041
2018-01-01,3814
2018-01-02,5845
2018-01-03,5736
2018-01-04,5781
2018-01-05,5951
2018-01-06,4315
2018-01-07,4539
2018-01-08,5913
2018-01-09,5844
2018-01-10,6070
2018-01-11,5813
2018-01-12,5383
2018-01-13,4473
2018-01-14,4347
2018-01-15,5055
2018-01-16,7391
2018-01-17,7287
2018-01-18,5758
2018-01-19,5397
2018-01-20,4638
2018-01-21,4500
2018-01-22,5666
2018-01-23,5723
2018-01-24,5539
2018-01-25,5525
2018-01-26,5318
2018-01-27,3901
2018-01-28,4096
2018-01-29,4900
2018-01-30,5862
2018-01-31,5022
2018-02-01,6370
2018-02-02,6474
2018-02-03,4529
2018-02-04,4655
2018-02-05,6863
2018-02-06,7305
2018-02-07,5793
2018-02-08,5766
2018-02-09,5403
2018-02-10,4395
2018-02-11,4093
2018-02-12,5023
2018-02-13,5088
2018-02-14,5483
2018-02-15,5731
2018-02-16,4908
2018-02-17,4314
2018-02-18,4207
2018-02-19,4599
2018-02-20,5648
2018-02-21,5059
2018-02-22,4881
2018-02-23,4388
2018-02-24,4122
2018-02-25,3896
2018-02-26,5177
2018-02-27,5052
2018-02-28,5067
2018-03-01,4886
2018-03-02,4602
2018-03-03,4012
2018-03-04,3422
2018-03-05,4325
2018-03-06,5005
2018-03-07,5536
2018-03-08,5205
2018-03-09,5572
2018-03-10,3916
2018-03-11,3976
2018-03-12,4775
2018-03-13,4693
2018-03-14,5356
2018-03-15,5763
2018-03-16,5131
2018-03-17,4027
2018-03-18,4656
2018-03-19,4797
2018-03-20,4786
2018-03-21,4672
2018-03-22,4446
2018-03-23,4172
2018-03-24,4040
2018-03-25,3479
2018-03-26,4503
2018-03-27,4566
2018-03-28,4537
2018-03-29,5630
2018-03-30,4961
2018-03-31,3820
2018-04-01,4081
2018-04-02,4297
2018-04-03,4865
2018-04-04,4672
2018-04-05,5104
2018-04-06,4678
2018-04-07,4093
2018-04-08,4372
2018-04-09,4830
2018-04-10,4783
2018-04-11,4654
2018-04-12,6234
2018-04-13,4870
2018-04-14,3496
2018-04-15,4016
2018-04-16,4471
2018-04-17,4528
2018-04-18,4769
2018-04-19,4847
2018-04-20,5281
2018-04-21,4151
2018-04-22,4018
2018-04-23,5056
2018-04-24,6710
2018-04-25,5589
2018-04-26,4907
2018-04-27,4812
2018-04-28,4018
2018-04-29,3425
2018-04-30,4278
2018-05-01,4498
2018-05-02,4757
2018-05-03,5225
2018-05-04,4713
2018-05-05,4786
2018-05-06,4185
2018-05-07,4871
2018-05-08,4982
2018-05-09,4713
2018-05-10,4307
2018-05-11,4671
2018-05-12,4044
2018-05-13,3545
2018-05-14,4709
2018-05-15,4658
2018-05-16,4922
2018-05-17,4568
2018-05-18,4618
2018-05-19,3478
2018-05-20,3572
2018-05-21,4200
2018-05-22,5184
2018-05-23,5597
2018-05-24,4968
2018-05-25,4325
2018-05-26,3574
2018-05-27,3718
2018-05-28,4511
2018-05-29,4695
2018-05-30,4054
2018-05-31,4424
2018-06-01,4376
2018-06-02,3904
2018-06-03,4041
2018-06-04,4537
2018-06-05,4618
2018-06-06,4685
2018-06-07,4382
2018-06-08,4110
2018-06-09,3398
2018-06-10,4796
2018-06-11,4728
2018-06-12,4469
2018-06-13,5405
2018-06-14,5019
2018-06-15,4045
2018-06-16,3269
2018-06-17,3259
2018-06-18,4361
2018-06-19,4219
2018-06-20,4214
2018-06-21,4545
2018-06-22,5526
2018-06-23,3922
2018-06-24,4389
2018-06-25,4481
2018-06-26,4299
2018-06-27,4302
2018-06-28,4404
2018-06-29,4604
2018-06-30,3477
2018-07-01,3265
2018-07-02,4688
2018-07-03,4297
2018-07-04,3876
2018-07-05,3314
2018-07-06,3925
2018-07-07,3235
2018-07-08,3635
2018-07-09,4325
2018-07-10,4327
2018-07-11,3839
2018-07-12,4067
2018-07-13,4183
2018-07-14,3002
2018-07-15,3010
2018-07-16,4500
2018-07-17,5331
2018-07-18,4988
2018-07-19,4601
2018-07-20,4470
2018-07-21,3161
2018-07-22,3426
2018-07-23,4592
2018-07-24,5937
2018-07-25,4574
2018-07-26,4305
2018-07-27,4076
2018-07-28,2924
2018-07-29,3250
2018-07-30,4202
2018-07-31,4291
2018-08-01,4106
2018-08-02,3966
2018-08-03,4703
2018-08-04,3379
2018-08-05,3045
2018-08-06,3858
2018-08-07,4080
2018-08-08,4709
2018-08-09,4041
2018-08-10,4295
2018-08-11,4158
2018-08-12,3843
2018-08-13,4831
2018-08-14,5600
2018-08-15,5023
2018-08-16,3946
2018-08-17,4091
2018-08-18,3341
2018-08-19,3192
2018-08-20,3704
2018-08-21,4353
2018-08-22,4692
2018-08-23,4466
2018-08-24,4154
2018-08-25,3333
2018-08-26,3212
2018-08-27,4154
2018-08-28,4773
2018-08-29,4029
2018-08-30,4541
2018-08-31,4196
2018-09-01,4002
2018-09-02,3947
2018-09-03,4018
2018-09-04,4326
2018-09-05,4965
2018-09-06,4772
2018-09-07,3740
2018-09-08,3367
2018-09-09,3499
2018-09-10,4276
2018-09-11,4429
2018-09-12,4457
2018-09-13,4607
2018-09-14,3996
2018-09-15,3433
2018-09-16,3514
2018-09-17,4229
2018-09-18,3830
2018-09-19,3906
2018-09-20,3683
2018-09-21,4182
2018-09-22,3010
2018-09-23,3358
2018-09-24,3899
2018-09-25,4038
2018-09-26,3724
2018-09-27,4102
2018-09-28,3673
2018-09-29,2696
2018-09-30,2722
2018-10-01,3405
2018-10-02,3434
2018-10-03,3727
2018-10-04,3681
2018-10-05,3812
2018-10-06,2688
2018-10-07,2733
2018-10-08,3488
2018-10-09,3352
2018-10-10,3653
2018-10-11,4816
2018-10-12,3452
2018-10-13,2694
2018-10-14,2761
2018-10-15,5040
2018-10-16,3501
2018-10-17,3455
2018-10-18,3563
2018-10-19,2937
2018-10-20,2344
2018-10-21,2496
2018-10-22,3424
2018-10-23,4010
2018-10-24,3265
2018-10-25,3626
2018-10-26,3332
2018-10-27,2659
2018-10-28,2634
2018-10-29,3735
2018-10-30,3464
2018-10-31,4582
2018-11-01,3432
2018-11-02,3262
2018-11-03,2667
2018-11-04,3278
2018-11-05,3417
2018-11-06,4198
2018-11-07,3154
2018-11-08,3389
2018-11-09,3028
2018-11-10,2484
2018-11-11,2512
2018-11-12,3139
2018-11-13,3728
2018-11-14,0
2018-11-15,0
2018-11-16,0
2018-11-17,0
2018-11-18,0
2018-11-19,0
2018-11-20,0
2018-11-21,0
2018-11-22,0
2018-11-23,0
2018-11-24,0
2018-11-25,0
2018-11-26,0
2018-11-27,0
2018-11-28,0
2018-11-29,0
2018-11-30,0
